field,sun_sign,sun_neptune_aspect,sun_uranus_aspect,venus_neptune_aspect,trop_sun_in_creative_sign,trop_venus_in_creative_sign,trop_creativity_score,sid_sun_in_creative_sign,sid_venus_in_creative_sign,sid_creativity_score,Sun-Moon,Sun-Mercury,Sun-Venus,Sun-Mars,Sun-Jupiter,Sun-Saturn,Sun-Uranus,Sun-Neptune,Sun-Pluto,Sun-Rahu,Sun-Ketu,Moon-Mercury,Moon-Venus,Moon-Mars,Moon-Jupiter,Moon-Saturn,Moon-Uranus,Moon-Neptune,Moon-Pluto,Moon-Rahu,Moon-Ketu,Mercury-Venus,Mercury-Mars,Mercury-Jupiter,Mercury-Saturn,Mercury-Uranus,Mercury-Neptune,Mercury-Pluto,Mercury-Rahu,Mercury-Ketu,Venus-Mars,Venus-Jupiter,Venus-Saturn,Venus-Uranus,Venus-Neptune,Venus-Pluto,Venus-Rahu,Venus-Ketu,Mars-Jupiter,Mars-Saturn,Mars-Uranus,Mars-Neptune,Mars-Pluto,Mars-Rahu,Mars-Ketu,Jupiter-Saturn,Jupiter-Uranus,Jupiter-Neptune,Jupiter-Pluto,Jupiter-Rahu,Jupiter-Ketu,Saturn-Uranus,Saturn-Neptune,Saturn-Pluto,Saturn-Rahu,Saturn-Ketu,Uranus-Neptune,Uranus-Pluto,Uranus-Rahu,Uranus-Ketu,Neptune-Pluto,Neptune-Rahu,Neptune-Ketu,Pluto-Rahu,Pluto-Ketu
artist,Capricorn,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,1,0.7093248318469480,0.9192173383146830,0.9914581206588790,-0.48566047424419700,-0.17292469395692700,0.6309914473810980,0.7462770857219990,0.9805285347506440,0.21409998940970000,0.5275844325130050,-0.5275844325130040,0.37447611634335800,0.7952003761108610,-0.9606616756461290,-0.8169225212570640,-0.09926216104795780,0.9985471281869600,0.833935561898868,0.8404032156008310,0.9730276187167920,-0.9730276187167920,0.8600104083913810,-0.10223146970082300,0.22886332688225200,0.8854859234804000,0.42389653299380000,0.8239954146902010,-0.18781572807737500,0.15047265353315200,-0.15047265353315100,-0.5955230958579430,-0.2999081776038270,0.5244188715269860,0.826718268261865,0.9977654902689980,0.33967227382583200,0.6338746189035390,-0.6338746189035390,0.9449612286823030,0.3717071201686060,-0.9443008407943580,-0.6478661253173070,-0.9578574804989960,-0.9988175045683650,0.9988175045683650,0.6549885485577450,-0.7846573907269780,-0.3629758518417220,-0.9991193035293700,-0.9279372607722440,0.9279372607722440,-0.04549870151201270,0.4663581122479360,-0.6227053169322600,-0.3261341758865460,0.32613417588654700,0.8624612376961690,0.809978414727115,0.9591831917236160,-0.9591831917236160,0.40175417764741900,0.6841340736071810,-0.6841340736071800,0.9427599420928200,-0.9427599420928210
artist,Gemini,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0.2409518185366960,0.9403089475075480,0.976593664820353,0.7262839892236490,0.8199486328019730,0.13622522558177600,0.5660134602081520,-0.24500310310445500,0.652041383116086,-0.17641863565121400,0.1764186356512150,0.5568642984689440,0.02655670460166170,0.8421415579763460,0.7531395501368420,-0.9286659124924190,-0.6637249118343090,-0.9999912786531500,-0.578734523803117,0.9128060333080500,-0.9128060333080500,0.8450990211937550,0.9168669154620380,0.965817992927373,-0.20905571191111800,0.25166740225161300,-0.5603284041659600,0.355093841334359,0.16909613315843400,-0.16909613315843300,0.5614308352332140,0.6776296719046720,0.34612414674172400,0.7300866138387140,-0.030731435995273300,0.7998590955494690,-0.38400821405182500,0.38400821405182500,0.9890058351755470,-0.5820486001799640,-0.15559898246592200,-0.8443863837171990,-0.047604070324133000,0.5484831061864130,-0.548483106186412,-0.455403097989254,-0.007812896367918930,-0.7558804952269390,0.10062814238889100,0.418804339857139,-0.4188043398571390,0.8938162025017690,0.9271087010263910,0.8399399960373830,-0.9991720031298380,0.9991720031298380,0.6605952461715100,0.9941075426636850,-0.9113208566577760,0.9113208566577760,0.5753235260678530,-0.91109244363395,0.9110924436339500,-0.8613236946125640,0.8613236946125650
artist,Sagittarius,FALSE,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,2,0.014443465450341100,0.9404067158695020,0.9590797361689770,0.684833737193801,-0.7098577277285210,-0.2382405575255100,-0.9971917081126180,-0.2509933301939870,-0.8401025552094370,0.44579068956853500,-0.445790689568535,0.35359903395949200,0.29695901555075800,-0.7187319719437920,-0.7145244241270360,-0.9745458867548400,0.06048052021961810,0.9642626295326970,0.5302370217473620,0.9014826189245090,-0.9014826189245090,0.9982059630632210,0.39622673703621300,-0.9070687717077100,-0.5543034030754080,-0.9122988815925220,0.09313050043215100,-0.6055846189073610,0.723617561151023,-0.7236175611510230,0.45048905507098200,-0.8802356948108900,-0.5034752347489410,-0.9351819466319000,0.033349975956685600,-0.6521444947992190,0.6809944948042980,-0.6809944948042970,0.02712129369404170,0.5445621444456610,-0.7374837198618530,-0.8772615279155220,-0.9705972126362620,-0.3469934199114670,0.34699341991146800,0.8531812028218670,0.6551149654425230,-0.5036286151825520,0.21429707686613300,-0.9469334793540780,0.9469334793540780,0.16483667728051800,-0.8803199258504980,-0.3266625301080560,-0.9755682290779640,0.9755682290779640,0.3227823468072720,0.8783663752636580,-0.3775008453737240,0.3775008453737240,0.7359239843842280,0.7545923381221220,-0.754592338122122,0.11103723839242900,-0.11103723839242900
artist,Sagittarius,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,2,0.5298143477515420,0.9906943467363480,0.8407289755369140,-0.9854433518360000,0.99651581755997,0.8044949118996150,-0.8972932436925380,-0.550740969320689,-0.9376373379243450,0.9199638485550450,-0.919963848555045,0.4094511341301420,-0.01378609723497170,-0.3779192138463430,0.45723231682798400,0.9299781393196350,-0.10101181066723400,-0.9996907559825000,-0.7915907816020810,0.8198733189018590,-0.8198733189018590,0.9066006150422340,-0.9994116558814730,0.9985943297830050,0.7161673916499590,-0.9490250783559820,-0.43201192825164300,-0.8815996844903330,0.858049184875841,-0.8580491848758410,-0.9205405594390920,0.88295932719428,0.35475912162148500,-0.9933981212725590,-0.011083299727832700,-0.600080563468984,0.5611877046784730,-0.5611877046784730,-0.9961889090180920,-0.6918085942435550,0.959277425015368,0.40082563251530100,0.8648924910341510,-0.8399300981530960,0.8399300981530960,0.7521533099044700,-0.9309843478333890,-0.4792067615524840,-0.9053779566837780,0.8840638952455880,-0.8840638952455880,-0.45967333532520200,-0.9388322097006030,-0.9607937428320350,0.9729402826339790,-0.9729402826339790,0.1257208786787240,0.6878862086539730,-0.6524334191829190,0.6524334191829190,0.8065413101946600,-0.8338575382243950,0.8338575382243950,-0.9988586694438110,0.9988586694438110
artist,Taurus,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,1,-0.761044541808839,0.9461005019600000,0.9037055877583660,0.9983041813959710,-0.9650306372835020,-0.6299393374337090,0.7466042727760730,0.2451961590516480,0.9790312784078070,0.5647783957559370,-0.5647783957559380,-0.5099282086566180,-0.41001659014853800,-0.7975167444597650,0.9044795502961690,0.983220787808132,-0.13663973638495700,0.442291890903292,-0.6129398228415500,0.10551305677567900,-0.10551305677567800,0.9936640472747150,0.9256424350275720,-0.8281167866437760,-0.34445164700534100,0.921825276916192,0.5459666757735550,0.9922381840053940,0.801611076182863,-0.8016110761828630,0.8772488839742940,-0.7598684121620560,-0.23675598918328700,0.9595480667486090,0.6366695016383050,0.9719753659497450,0.8637246658693350,-0.8637246658693350,-0.9786539265762950,-0.674081925182811,0.7066108513668540,0.1883443237623670,0.9655124358291090,0.5157807290716920,-0.5157807290716930,0.8114980700002700,-0.5461044523661860,0.017513181316210400,-0.8913952313081090,-0.3287017352685510,0.32870173526855200,0.04636154589380990,0.5984773913083120,-0.45852011193923000,0.28514387313621200,-0.28514387313621100,0.8280245876379700,0.8664707504379520,0.9706738033562130,-0.9706738033562130,0.4375461337466600,0.9385323237870110,-0.938532323787011,0.7210458700797060,-0.7210458700797060
artist,Libra,TRUE,FALSE,TRUE,TRUE,TRUE,5,FALSE,FALSE,3,0.419257944949781,0.9738424770750880,0.9993452730679010,0.9042134197546820,-0.7499147535903190,0.7474772393996900,0.05194029954863690,-0.997604241601963,-0.8097491436375720,0.9002413014055650,-0.9002413014055650,0.6145805697772710,0.45183049072276400,0.7668313790150880,0.2861777054066570,0.9164705031629420,-0.8848653275425230,-0.48105912908175900,-0.8722086146306880,-0.017844159700262600,0.01784415970026270,0.9814259501464960,0.9776045445895760,-0.5799822097632630,0.8788672534337620,-0.17633580503608800,-0.9872285983920940,-0.9218978581488850,0.7777617820676770,-0.7777617820676770,0.9190733872567920,-0.725489147043169,0.771022065864596,0.015774676270923800,-0.9994540220820120,-0.8304488084105840,0.8838992339796950,-0.8838992339796950,-0.3955542474627370,0.9595834172789470,-0.3795393025373420,-0.9315923051794840,-0.9827869530648980,0.6280629519123230,-0.6280629519123230,-0.12109517968728900,-0.6995923277333830,0.7023536394780040,0.21907013505314500,-0.9631306005147080,0.9631306005147080,-0.6245665677307680,-0.7916414108818170,-0.9950571113693540,0.3836849077917000,-0.3836849077916990,0.01727006953460680,0.5439255646888720,0.4815624253981900,-0.48156242539819100,0.8484019547523930,-0.8679644691843320,0.8679644691843310,-0.47349235441183500,0.4734923544118350
artist,Scorpio,FALSE,TRUE,TRUE,FALSE,TRUE,4,TRUE,FALSE,4,0.7843387197202040,0.9755837046564060,0.7515883891486720,0.022934498295517400,-0.7121844134095500,0.958286642006491,-0.5322621976505170,-0.8253268241195410,-0.9982169734819260,0.04236287348765980,-0.042362873487659900,0.901430491588088,0.9986914786195380,0.6381580407063750,-0.9940627304054090,0.5743247019139590,0.10768721195285000,-0.9976099973555770,-0.8199677717301340,0.6530027552686890,-0.6530027552686890,0.878111093370486,0.24194470126908200,-0.8489726631720660,0.8721172163027900,-0.33333379549418100,-0.9291894900370410,-0.9869537642816760,0.2607593142097590,-0.2607593142097590,0.6766961919374440,-0.998326477277673,0.5317083230544580,0.15838921350797900,-0.9927709997002490,-0.7896216217033010,0.6908796781480080,-0.6908796781480080,-0.718141369544163,-0.26375587304402000,0.8341497184562720,-0.5834352578821480,-0.08256771889507170,0.9998110677098100,-0.9998110677098100,-0.4818411470404240,-0.21522359581867200,0.9841686579459610,0.7528163665936950,-0.7315324154971920,0.7315324154971910,-0.7520197040644390,-0.6295161695774090,-0.9395181131593080,-0.24495652365542100,0.24495652365542100,-0.03873538592313670,0.4807809838138700,0.823271422283927,-0.823271422283927,0.8575594154864090,-0.5991116420505860,0.5991116420505860,-0.10192356889183000,0.10192356889183000
artist,Scorpio,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,1,0.8156501076470620,0.9301650238001990,0.8813922206811740,-0.3477729430120380,-0.9344595205247410,-0.9930537507436660,0.6988414483312540,-0.9751019807416480,-0.8981439024881140,0.8018327931955310,-0.8018327931955320,0.9710973826848570,0.44561133997786300,-0.8260930311121660,-0.9681943488566750,-0.8780569787529520,0.15619003416075700,-0.9236384991727480,-0.9869585771340950,0.9997239846158070,-0.9997239846158070,0.6464079194162550,-0.6677104980110070,-0.9999294805220270,-0.9669023394330030,0.38743000092132300,-0.9884219662528870,-0.9968548516579400,0.9652217800900620,-0.9652217800900620,0.13637395216959000,-0.6554234548902400,-0.8196882631371320,0.9538394828805650,-0.754692623491999,-0.5839085136207590,0.42445614867423400,-0.4244561486742340,0.6588228361233370,0.45567422970192600,0.4275900293705170,0.5470286601065410,0.7246050761715140,-0.8391045176604620,0.8391045176604620,0.9698642189001380,-0.3983509442282930,0.9901541752087840,0.9958434107900500,-0.962049000980776,0.9620490009807760,-0.6098265430592370,0.9944209484291480,0.943641161880399,-0.8665715614811400,0.8665715614811400,-0.5228241494308780,-0.3131518882204560,0.13294154739132600,-0.13294154739132700,0.9732887748836030,-0.9143792467630290,0.9143792467630290,-0.9829042742169180,0.9829042742169180
artist,Taurus,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,2,0.6393536675074770,0.9747376721609050,0.9362123946633680,0.34063177161884700,0.9771440715443320,0.9945230222942320,-0.37255355234853800,0.9943927728970740,0.994417898602108,-0.9922094769941080,0.9922094769941080,0.4514632844278070,0.32834818624371700,-0.5051451669561100,0.4612865977368750,0.7162169699781670,-0.9517527784904050,0.7170810152763310,0.5546542533136020,-0.5385810645823270,0.5385810645823270,0.9910554134640490,0.5420221989192880,0.9999390579846800,0.9460547262749270,-0.15586820095299900,0.9456525907818590,0.9928632636421810,-0.9949694059369590,0.9949694059369590,0.6493214669583970,0.9895217253470070,0.8943536188403770,-0.022654088172760900,0.89379870096775,0.9680673750913770,-0.9727007962147450,0.9727007962147450,0.5327115954147570,0.24049889510138200,0.7456090964373260,0.23929618092342700,0.4379335357444630,-0.45510845682106600,0.45510845682106500,0.9495740888593640,-0.1667637122133940,0.9491849145964360,0.9941193611431470,-0.9960147435452020,0.9960147435452020,-0.4675066660940070,0.9999992325732400,0.9779434889132610,-0.9737542732692220,0.9737542732692220,-0.4686014747303400,-0.2725565092753130,0.25403893230773200,-0.25403893230773100,0.9776839715079950,-0.97347155187911,0.97347155187911,-0.9998157771166670,0.9998157771166670
artist,Capricorn,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,0.9668217397847890,0.9830243299761140,0.695336132985697,0.9620925728255360,-0.511443007228637,0.9494967423456860,-0.9845090561399930,-0.11344730864719500,-0.5865955102880410,-0.9499465912363210,0.9499465912363210,0.9035401741700100,0.48867665337511600,0.8605043579199230,-0.7139885140581770,0.9981490257803150,-0.9070554056835140,-0.3634861282332760,-0.7740187709124630,-0.8386226579905860,0.8386226579905860,0.8153931853174540,0.9957983425416500,-0.345097482997631,0.8758081063335310,-0.9999657556702950,0.070769269959999,-0.428044713991167,-0.9911405440236890,0.9911405440236890,0.8649796311795900,0.2619532998245750,0.43471275135911800,-0.8105743878372940,0.6351608441125680,0.1741673321101970,-0.8850581545076330,0.8850581545076330,-0.25769988052849500,0.8279295623464880,-0.9950064077819250,0.16181557598492200,-0.3434861956479930,-0.9991386188709680,0.9991386188709680,-0.755247347244925,0.3528529786902970,0.9117912931406690,0.9959540351017050,0.21738223907799300,-0.2173822390779930,-0.8797724678769220,-0.41946900017354200,-0.811092171218555,-0.803943419734103,0.803943419734103,-0.06251187942908530,0.4355092973896650,0.9900074451446010,-0.9900074451446010,0.8711991651202630,-0.2026265319831720,0.2026265319831720,0.3042178769087450,-0.3042178769087450
artist,Sagittarius,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,-0.2797926980297500,0.9566448475022900,0.9908727425874010,-0.8250899638144040,0.7787622929259270,0.8205936752141720,-0.9763572627793000,-0.2700569748744900,-0.7562017771567880,0.07278965239285480,-0.07278965239285490,-0.5472865590697810,-0.4066557034478570,-0.31158131908899300,0.3843722763408870,-0.7782822252699560,0.0656479708025754,0.9999487327838650,0.8397842426504950,-0.9778797139841260,0.9778797139841260,0.9871749278233880,-0.6247574618542440,0.5622878516841140,0.9514735914239410,-0.8710681238602400,-0.53878376146761,-0.913997197372007,0.36011822543892200,-0.36011822543892200,-0.7413966181597210,0.6870913193601100,0.8901440856127410,-0.938306875138215,-0.39738411286943500,-0.8375049663845900,0.20656832202578100,-0.20656832202578100,-0.9969851220303780,-0.3541585143223320,0.9277150394992400,-0.32118707668887600,0.25423234612821000,0.5034445907146020,-0.503444590714602,0.28052697166417600,-0.8959534825044000,0.3937004872766380,-0.17842237138722200,-0.5689692134825160,0.568969213482516,-0.677652766043891,-0.7718841876573730,-0.9944967311207030,0.6297267341634170,-0.6297267341634170,0.05554064919990090,0.5968792441484540,0.14452100377748500,-0.14452100377748500,0.8342436877039160,-0.9799475742325000,0.9799475742325000,-0.7076464102254110,0.7076464102254110
artist,Pisces,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,FALSE,1,0.887871312911095,0.998530252598282,0.8354263330397940,0.9565657705409850,-0.5402900464367340,0.5263067421218110,-0.6450816857469970,0.8175226806046320,0.4866890176236120,-0.0005882537061987770,0.0005882537061986550,0.9115020498038070,0.9946186912506180,0.7151828891782220,-0.8668656161003100,0.8585063762362590,-0.924311988287502,0.4608896811010270,0.030192322193330500,-0.4606140871031120,0.46061408710311200,0.8639853713803280,0.9393604820995050,-0.5851017401210400,0.571616785967165,-0.6855463841205520,0.7851091660355910,0.4386283874431830,-0.05478456275265740,0.05478456275265770,0.6389220006946580,-0.9138513649505360,0.9070145975372970,-0.9588769352327240,0.366465907092279,-0.07352629362608580,-0.5500937875526310,0.5500937875526310,-0.27151791149118900,0.2555719731127470,-0.39431125822754000,0.9498975727598330,0.7202117535149010,0.29095384372117200,-0.2909538437211720,-0.9998633733439470,0.9915166659846220,0.042905279305484400,0.4721419102294330,0.8417965384006920,-0.8417965384006910,-0.9892326598853440,-0.059414006539127800,-0.48664880412919600,-0.8506042349501180,0.8506042349501180,-0.08731862598640220,0.3535566076949020,0.7644929558491830,-0.7644929558491830,0.9009681815759230,0.5754153923580020,-0.5754153923580020,0.8732888495756320,-0.8732888495756320
artist,Pisces,TRUE,TRUE,FALSE,TRUE,TRUE,6,TRUE,TRUE,6,0.8971926169988080,0.9918501475409430,0.9455802364303470,0.6243774851760970,0.980033911431445,0.8880372662340920,-0.9990860668719240,0.4561402589222980,0.17339489901374100,0.8588660829299990,-0.8588660829299990,0.8336113869539960,0.9920722377331700,0.2152122429705830,0.7914678353228600,0.9997937046074060,-0.8774953019395280,0.8022641108044540,0.5905182910321080,0.5443604886444210,-0.5443604886444210,0.8964161112821500,0.71881167946104,0.9973797441853370,0.8222204512738100,-0.9963896443164240,0.3390396993131330,0.04650180448724040,0.9171258326010300,-0.9171258326010300,0.33623024023629000,0.8620034643603830,0.9893150809598210,-0.9308076815357860,0.7208834751186320,0.4844189433796980,0.6454624688240470,-0.6454624688240470,0.7672220673309910,0.19533251064003200,-0.6571949873538810,-0.4103235986772210,-0.661026731295525,0.936347880638561,-0.936347880638561,0.7788900830763660,-0.9876369899197020,0.27009216906963300,-0.025885722508554400,0.943558864369292,-0.943558864369292,-0.8675732872036030,0.8142238191333900,0.6067881680625610,0.5272100413467100,-0.5272100413467090,-0.4176853472408860,-0.13114011131563400,-0.8799745112291230,0.8799745112291230,0.9555203033154750,-0.06404761093471940,0.06404761093471950,-0.355518594380877,0.3555185943808770
artist,Sagittarius,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,TRUE,2,0.39434366602379600,0.9610192723490410,0.6919585143318360,-0.7290454112934090,0.33229218092006400,-0.22074831176591500,-0.29644345547739200,-0.6858790667562610,-0.8630197262127350,0.94296415869818,-0.94296415869818,0.1248956850912120,-0.39056420800119400,0.34150390200254000,0.9977816608775940,0.8092422669859810,-0.9945566254827620,0.39827162004914800,0.12390640045528700,0.6777694749535190,-0.6777694749535190,0.8645876853296980,-0.8898686155334040,0.05856844215236430,-0.4818041976558070,-0.02083421160275970,-0.860342804307819,-0.969048753421946,0.8141676594869760,-0.8141676594869760,-0.9986102080927160,-0.4509818574914400,-0.8568763289385410,0.4843599047967770,-0.9999648259324390,-0.9618750552317370,0.4121632990915060,-0.4121632990915060,0.4033155234935550,0.828515666548906,-0.4375781504888590,0.9981330430673760,0.974952073372889,-0.45960910604608900,0.45960910604608900,0.8465561569370380,-0.999286939599067,0.4584519427746910,0.18968997295216300,0.6273176692106570,-0.6273176692106570,-0.8660506906147680,0.8611700299511990,0.6832182268257900,0.11652429148026200,-0.11652429148026200,-0.49168066032759200,-0.22662647478664600,-0.5974663618534960,0.5974663618534960,0.9595473840851810,-0.40450704356024600,0.40450704356024700,-0.6456283978159,0.6456283978159000
artist,Cancer,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,1,-0.9013538654283810,0.9078119690184230,0.7021782882983550,0.9490301874056940,-0.19564410220940500,0.9859568722826430,0.1121503754924420,0.6974793567550590,0.7598554098634440,0.8266234733404590,-0.8266234733404600,-0.9998852199934040,-0.9412669792843920,-0.7189105625594610,-0.24836945498841900,-0.9610210211652840,-0.5314383326945790,-0.3183260568039760,-0.403354524567799,-0.9888002679476270,0.9888002679476270,0.9360430711187790,0.7293594084886950,0.23366488860116200,0.9650995381835700,0.5185431344872710,0.3326521972977430,0.4171718758651690,0.9864255938433410,-0.9864255938433410,0.44197617241014100,0.5608646709634460,0.8112218006457140,0.7862588785731390,-0.020468641224488800,0.0706876322790984,0.9811195486469080,-0.9811195486469080,-0.4947663829445470,0.8830668652985510,-0.2067626714933980,0.8877922076554860,0.9260251277295440,0.6071184646178080,-0.6071184646178090,-0.029123793026344900,0.9525465679453660,-0.8392141826660160,-0.7861902896093230,0.3901561183840170,-0.3901561183840170,0.2765220084550120,0.5680114522487060,0.6406191908020460,0.9089953226082830,-0.9089953226082830,-0.6338614197131610,-0.5607727730875140,0.6519112417023340,-0.6519112417023340,0.9958426402802840,0.17327954977843200,-0.17327954977843200,0.2622714747288350,-0.2622714747288340
artist,Taurus,FALSE,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,2,0.5117829339297010,0.9068088327533970,0.9986024315155760,0.7185905991428700,0.9958394789302990,-0.9194009038907770,-0.9901081805922090,0.7818660292761670,0.7936657381602280,0.9992373570754660,-0.9992373570754660,0.10193623197091600,0.46566296738913500,0.9652194880878660,0.5879403282690360,-0.1326251810332510,-0.6272594821158900,0.9357577835732120,0.9288305765444220,0.47784637474241700,-0.4778463747424170,0.9278202495693250,0.3584698667040160,0.8646230890720410,-0.9995225250795260,-0.8386939321942620,0.44619408426400700,0.46325624281670400,0.9225774101428790,-0.9225774101428790,0.6808322636525880,0.989631725678605,-0.9389032592287600,-0.9813091799535970,0.7478238101441980,0.760404669757292,0.9999045353948190,-0.9999045353948190,0.7789721247319840,-0.387143800953969,-0.8090559453216520,0.9954070548394890,0.9933904623840240,0.6908876641839570,-0.6908876641839570,-0.8797343471616760,-0.9987741787153180,0.8354245052645810,0.8457998298190350,0.991521816257987,-0.991521816257987,0.8551209345416740,-0.4736332905803230,-0.4904181189583210,-0.9340579440148890,0.9340579440148890,-0.8616052713716940,-0.8711707056895510,-0.9838744861271510,0.9838744861271510,0.9998164932971150,0.7569257424898770,-0.7569257424898770,0.7693057719740160,-0.7693057719740160
artist,Aquarius,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,0.3076188705122310,0.9929119653039040,0.6970412972893750,0.8648213276264180,0.5039388609311310,0.3776453904810450,-0.8915193630121360,0.0749464525448826,-0.18271964306983000,0.6451257612485900,-0.6451257612485900,0.41852740833525400,0.8966849619782500,-0.21169836767460500,0.976877415093357,0.9972215028567240,-0.7052654875324920,0.9718885376357620,0.8792830388827680,-0.5285732209766500,0.5285732209766500,0.7773213049945630,0.7990181960745690,0.6030241848148200,0.4850197937089290,-0.9390381889851160,0.19293309644219900,-0.0645732571180784,0.5497409781641280,-0.5497409781641280,0.24280944660514400,0.9705940554119430,0.9271694866355390,-0.9462283637558820,0.7672551481942770,0.577596670736107,-0.09818715761446680,0.0981871576144669,0.0021510530586817600,-0.13830510367385300,-0.5435715762366130,-0.4358523860449370,-0.6516471070352740,0.9415458044639400,-0.9415458044639400,0.9900898770268940,-0.840530128175855,0.8990785413225760,0.7571187967437990,-0.3348588980162900,0.33485889801629000,-0.7561175418096390,0.9516493029379220,0.8413587503282510,-0.46386800651464900,0.46386800651464900,-0.5185248155318910,-0.2824585531531660,-0.22902880022441400,0.2290288002244140,0.9667057763136070,-0.7135775981580080,0.7135775981580080,-0.8690903718412910,0.8690903718412910
artist,Aries,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,0.9755696721819700,0.9989551015314680,0.8973880198691720,0.991777901876895,-0.8499188082077250,-0.2258181296651480,-0.9896454353612960,0.600524993701884,0.5033329441840840,-0.8217382909223980,0.8217382909223970,0.9845906633253520,0.7785279027069320,0.9394344449037380,-0.7133972058954470,-0.434316874397398,-0.9339351238892490,0.4101883164348770,0.30120362820106500,-0.9268567629350360,0.9268567629350360,0.8762845302065530,0.9848930158263160,-0.8249495343197680,-0.2701040106042100,-0.9820515301652670,0.5633536305715890,0.4633159487752350,-0.8469238320994460,0.8469238320994460,0.9464758506478620,-0.9952035423656860,0.2271982687683960,-0.9514290768273340,0.8917238959681940,0.8329591164578780,-0.4859695465348100,0.4859695465348110,-0.910360396082347,-0.09929592571486710,-0.9998766290651030,0.6979138474127770,0.609773335689695,-0.7420556403184230,0.7420556403184230,-0.32137614287235000,0.9167481183635780,-0.9317208141841330,-0.8830943196869720,0.39814113912913400,-0.39814113912913400,0.08365376814606720,0.6433423147231980,0.728110891473583,0.7407085474961220,-0.7407085474961220,-0.7090771944775940,-0.6221475201372000,0.7314347301616970,-0.7314347301616970,0.9931975937901820,-0.037806872888238500,0.03780687288823950,0.07880819952297110,-0.07880819952297040
artist,Aries,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,1,0.8246832897360740,0.949669459884864,0.9948535383489680,0.9754871528469310,-0.5481422859500610,0.5420469333798210,-0.9221261576157490,0.873253865738612,0.787481571301271,-0.9506768013262000,0.9506768013262000,0.60600183938453,0.8777470927371620,0.928930702806315,-0.9250988420375150,-0.028279527660205600,-0.9792846212421680,0.44456302967809800,0.3008252161007820,-0.9594452769664310,0.9594452769664310,0.9130420775569020,0.8574568665142010,-0.25855321306187300,0.7780076548320100,-0.7545205151697190,0.981940282025413,0.9409174554082950,-0.8056626704037530,0.8056626704037520,0.9927637135651950,-0.6300666988001410,0.45411034707631700,-0.9565814236569110,0.819388285063542,0.7209793279942420,-0.9772130053257150,0.9772130053257150,-0.7187576431975050,0.3438358255588430,-0.9846596880142560,0.7446220362921770,0.6325489971484720,-0.9956308019878360,0.9956308019878360,0.4057358798865160,0.829044806096135,-0.0711257507088753,0.08384413667937240,0.7805387641208780,-0.7805387641208790,-0.17471390274890200,0.8828172889516590,0.9447906755540820,-0.25464954391567800,0.25464954391567700,-0.6167324043338950,-0.4877026862549060,0.9966505158308330,-0.9966505158308330,0.9879916784596110,-0.6790406124444710,0.6790406124444710,-0.5574627047866250,0.5574627047866250
artist,Scorpio,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,2,0.07894471535251770,0.9596615455772850,0.6989570773773950,0.18527604819393100,0.6076541951498750,-0.7008248832652870,0.6931268307436970,-0.9994470953185570,-0.984852602815224,0.5194056819259450,-0.5194056819259450,0.35604052956066000,0.7681105591571010,-0.9649929807965660,-0.7437519299227010,-0.7664334647382830,-0.6638472775398510,-0.11204641098157400,-0.2506013755507150,-0.8108564676422580,0.8108564676422580,0.871836071332994,-0.09848769626076500,0.35984634115998200,-0.8731139408920230,0.46250421214552300,-0.9684791928461970,-0.9938761452796650,0.2581964927150760,-0.25819649271507500,-0.5732816403696740,-0.1432599803087870,-0.9999965807246160,-0.03103522367476030,-0.7223491783150910,-0.812374512696017,-0.248084908004833,0.24808490800483400,0.8930350924288390,0.5711370087843620,0.836755615601497,-0.15250015110404200,-0.012078016942360200,0.9359663641138590,-0.9359663641138590,0.14067140451938400,0.9936544560774390,-0.5809117156997340,-0.4607402962005980,0.9942864830867630,-0.9942864830867630,0.028421317201364800,0.7241550969564240,0.813896670749454,0.24555075092565300,-0.24555075092565400,-0.6687771152243730,-0.5576429222082470,0.9759710130843590,-0.9759710130843590,0.9900732579546170,-0.490706207313428,0.4907062073134280,-0.3633683634410980,0.36336836344109800
